time,TC01,TC02,TC04,TC05,TC06,TC07,TC08,TC09,TC10,TC12,TC14,TC15,TC16,TC17,TC18,TC20,TC21,TC23,TC24,TC26,TC27,TC28,レベル,鋳込速度,SN開度,鋳込長,TD重量,MD冷却水流量A面内,MD冷却水流量C面外,MD冷却水流量D面右,MD冷却水温度D面右,(TC03:TC04)P,(TC03:TC04)C,(TC07:TC08)P,(TC07:TC08)C,(TC12:TC13)P,(TC12:TC13)C,(TC17:TC18)P,(TC17:TC18)C,(TC21:TC22)P,(TC21:TC22)C,(TC24:TC25)P,(TC24:TC25)C,(TC26:TC27)P,(TC26:TC27)C,(TC03:TC06)P,(TC03:TC06)C,(TC03:TC02)P,(TC03:TC02)C,(TC10:TC08)P,(TC10:TC08)C,(TC17:TC16)P,(TC17:TC16)C,(TC17:TC20)P,(TC17:TC20)C,(TC24:TC22)P,(TC24:TC22)C,(TC24:TC27)P,(TC24:TC27)C,(TC10:TC11)P,(TC10:TC11)C,(TC01:TC02)P,(TC01:TC02)C,(TC05:TC06)P,(TC05:TC06)C,(TC15:TC16)P,(TC15:TC16)C,(TC19:TC20)P,(TC19:TC20)C,(TC07:TC11)P,(TC07:TC11)C,(TC12:TC11)P,(TC12:TC11)C,(TC05:TC04)P,(TC05:TC04)C,(TC01:TC04)P,(TC01:TC04)C,(TC19:TC18)P,(TC19:TC18)C,(TC15:TC18)P,(TC15:TC18)C,(TC07:TC06)P,(TC07:TC06)C,(TC12:TC16)P,(TC12:TC16)C,(TC05:TC08)P,(TC05:TC08)C,(TC15:TC13)P,(TC15:TC13)C,(TC26:TC25)P,(TC26:TC25)C,(TC21:TC25)P,(TC21:TC25)C,(TC10:TC13)P,(TC10:TC13)C,(TC21:TC20)P,(TC21:TC20)C,(TC19:TC22)P,(TC19:TC22)C,(TC01:TC27)P,(TC01:TC27)C,(TC26:TC02)P,(TC26:TC02)C,(TC27:TC28)P,(TC27:TC28)C,(TC22:TC23)P,(TC22:TC23)C,(TC08:TC09)P,(TC08:TC09)C,(TC13:TC14)P,(TC13:TC14)C,
'05:36:36:000,63.200000,56.400000,52.200000,57.600000,57.200000,54.200000,46.200000,38.200000,64.500000,53.000000,40.300000,61.100000,59.500000,62.700000,64.800000,59.100000,57.900000,41.600000,55.400000,55.300000,48.200000,40.100000,-83.300000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019583,0.014965,0.976430,0.983627,0.007805,0.013524,0.309134,0.198403,0.954160,0.981607,0.960039,0.982171,0.979583,0.983889,0.011957,0.021111,0.011957,0.021111,0.489730,0.600236,0.238658,0.115939,0.238658,0.115939,0.995091,0.992309,0.995091,0.992309,0.020166,0.015041,0.924112,0.978336,0.698518,0.906368,0.988164,0.984575,0.984880,0.984317,0.886986,0.983538,0.010468,0.020900,0.791283,0.964709,0.526803,0.686041,0.162487,0.063526,0.968112,0.990801,0.000012,0.010699,0.000000,0.010698,0.000002,0.010698,0.033464,0.013128,0.991825,0.992143,0.997355,0.992421,0.489730,0.600236,0.000090,0.010704,0.000267,0.010715,0.000105,0.010705,0.000979,0.010761,0.906189,0.976025,0.019875,0.015003,0.617556,0.831111,0.310892,0.201260,
'05:36:36:500,63.200000,57.000000,52.000000,57.200000,58.000000,54.500000,46.700000,37.900000,63.800000,53.800000,39.400000,61.800000,60.700000,62.300000,65.200000,59.300000,57.500000,42.000000,55.400000,55.200000,48.300000,40.400000,-82.900000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019765,0.014989,0.958473,0.982023,0.008201,0.013570,0.485967,0.592902,0.977924,0.983752,0.979920,0.983917,0.986589,0.984452,0.013371,0.021313,0.013371,0.021313,0.247895,0.124746,0.035780,0.024850,0.035780,0.024850,0.947760,0.989419,0.947760,0.989419,0.027512,0.016029,0.699885,0.907288,0.828261,0.961532,0.987785,0.984545,0.987204,0.984500,0.499428,0.623548,0.010468,0.020900,0.702528,0.924721,0.537578,0.709001,0.150965,0.058088,0.994765,0.992292,0.000003,0.010698,0.000000,0.010698,0.000003,0.010698,0.012702,0.011550,0.917837,0.986905,0.998811,0.992492,0.247895,0.124746,0.000617,0.010738,0.002659,0.010870,0.000091,0.010704,0.006894,0.011150,0.741482,0.931065,0.019976,0.015016,0.831410,0.962297,0.360204,0.293681,
'05:36:37:000,63.800000,56.800000,52.400000,57.800000,57.800000,54.100000,46.100000,38.400000,64.300000,54.500000,40.300000,61.400000,60.300000,62.100000,65.700000,59.400000,57.800000,41.800000,55.600000,55.100000,48.600000,40.800000,-82.500000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020162,0.015040,0.971697,0.983223,0.013266,0.014173,0.724244,0.922137,0.976658,0.983646,0.987959,0.984559,0.988384,0.984592,0.015578,0.021634,0.015578,0.021634,0.904810,0.985593,0.021949,0.022592,0.021949,0.022592,0.496193,0.615830,0.496193,0.615830,0.064389,0.022172,0.571987,0.766159,0.822287,0.960028,0.988377,0.984591,0.988573,0.984606,0.592540,0.808791,0.010472,0.020900,0.669869,0.900150,0.502497,0.630813,0.036920,0.025048,0.837793,0.975861,0.000014,0.010699,0.000000,0.010698,0.000002,0.010698,0.099638,0.020210,0.619868,0.847207,0.998587,0.992481,0.904810,0.985593,0.003628,0.010933,0.008685,0.011272,0.000086,0.010703,0.207006,0.043688,0.072085,0.023748,0.019974,0.015016,0.936205,0.979736,0.342789,0.258394,
'05:36:37:500,63.900000,57.600000,52.300000,57.500000,58.800000,54.300000,46.500000,38.300000,63.200000,55.000000,39.500000,62.100000,61.500000,61.500000,65.800000,59.500000,57.300000,42.400000,55.700000,54.900000,48.700000,41.100000,-82.000000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021092,0.015162,0.968575,0.982950,0.014086,0.014273,0.880531,0.972146,0.983453,0.984203,0.988482,0.984599,0.988642,0.984612,0.055210,0.028483,0.055210,0.028483,0.744688,0.947665,0.026073,0.023239,0.026073,0.023239,0.225310,0.104282,0.225310,0.104282,0.567368,0.758516,0.498247,0.621212,0.957578,0.981938,0.987374,0.984513,0.988453,0.984597,0.434202,0.461555,0.010480,0.020902,0.959633,0.990253,0.457417,0.519920,0.056947,0.028837,0.973727,0.991142,0.000040,0.010701,0.000000,0.010698,0.000012,0.010699,0.000997,0.010762,0.395702,0.368486,0.997174,0.992412,0.744688,0.947665,0.024251,0.012397,0.124538,0.023987,0.000087,0.010704,0.630503,0.701068,0.040418,0.017940,0.020030,0.015023,0.939097,0.980054,0.381351,0.339962,
'05:36:38:000,64.400000,57.400000,52.500000,58.000000,58.600000,54.100000,46.000000,38.600000,63.700000,55.700000,40.300000,61.700000,61.200000,61.100000,66.300000,59.700000,57.600000,42.100000,56.000000,54.700000,49.100000,41.500000,-81.400000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034149,0.016983,0.906483,0.976065,0.018064,0.014770,0.898963,0.975005,0.979976,0.983922,0.988647,0.984612,0.988794,0.984623,0.106869,0.041519,0.106869,0.041519,0.909730,0.986106,0.031141,0.024064,0.031141,0.024064,0.369351,0.310264,0.369351,0.310264,0.661214,0.877187,0.460076,0.530709,0.927867,0.978784,0.987803,0.984547,0.988554,0.984605,0.410826,0.404155,0.010534,0.020909,0.806574,0.968904,0.193214,0.080856,0.055095,0.028460,0.576642,0.783034,0.000270,0.010715,0.000000,0.010698,0.000002,0.010698,0.084882,0.018300,0.256192,0.133206,0.996186,0.992363,0.909730,0.986106,0.176305,0.034760,0.963451,0.981177,0.000084,0.010703,0.994968,0.985303,0.014264,0.014295,0.020026,0.015023,0.968790,0.982969,0.414548,0.418413,
'05:36:38:500,64.600000,58.200000,52.600000,57.800000,59.500000,54.100000,46.200000,38.600000,62.400000,56.100000,39.500000,62.200000,62.300000,60.600000,66.100000,59.600000,57.200000,42.700000,56.200000,54.600000,49.200000,41.700000,-81.100000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090629,0.028053,0.897223,0.974751,0.019069,0.014899,0.788086,0.949945,0.982714,0.984144,0.988551,0.984605,0.988775,0.984622,0.421763,0.430737,0.421763,0.430737,0.460688,0.528155,0.058079,0.029070,0.058079,0.029070,0.116409,0.044603,0.116409,0.044603,0.700841,0.907925,0.435101,0.469016,0.979850,0.983911,0.986422,0.984439,0.987683,0.984537,0.350920,0.273094,0.010570,0.020914,0.972259,0.991055,0.084256,0.035120,0.030997,0.024040,0.774896,0.959516,0.000230,0.010713,0.000000,0.010698,0.000032,0.010700,0.033496,0.013130,0.059109,0.029284,0.970601,0.990954,0.460688,0.528155,0.206175,0.043415,0.018259,0.011948,0.000096,0.010704,0.999202,0.985774,0.012166,0.014039,0.020070,0.015028,0.945687,0.980754,0.388791,0.357020,
'05:36:39:000,65.200000,58.100000,52.900000,58.300000,59.300000,54.100000,45.900000,38.900000,63.100000,56.800000,40.300000,62.000000,62.200000,60.300000,66.500000,59.900000,57.600000,42.600000,56.800000,54.600000,49.500000,42.100000,-80.800000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399806,0.382884,0.601968,0.810974,0.019782,0.014991,0.465052,0.542864,0.979626,0.983893,0.981299,0.984030,0.988745,0.984620,0.534359,0.702248,0.534359,0.702248,0.889518,0.983850,0.021602,0.022539,0.021602,0.022539,0.640076,0.871119,0.640076,0.871119,0.755565,0.937513,0.385939,0.350439,0.951191,0.981314,0.986716,0.984462,0.985173,0.984340,0.283866,0.165487,0.011063,0.020984,0.793059,0.965226,0.007595,0.020500,0.040391,0.025661,0.201406,0.086268,0.000250,0.010714,0.000000,0.010698,0.000001,0.010698,0.146861,0.028081,0.020353,0.022347,0.818470,0.971789,0.889518,0.983850,0.041622,0.013818,0.028438,0.012723,0.000099,0.010704,0.999285,0.985783,0.008509,0.013606,0.020075,0.015029,0.953904,0.981582,0.265360,0.137065,
'05:36:39:500,65.400000,58.900000,53.100000,58.100000,60.200000,54.000000,45.900000,39.100000,61.800000,57.100000,39.700000,62.400000,63.200000,59.900000,66.100000,59.700000,57.300000,43.200000,57.000000,54.400000,49.600000,42.300000,-80.700000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.612910,0.825327,0.568180,0.759875,0.019947,0.015012,0.198266,0.075087,0.981023,0.984007,0.972804,0.983319,0.988445,0.984597,0.782316,0.961963,0.782316,0.961963,0.197284,0.083500,0.013679,0.021358,0.013679,0.021358,0.461616,0.530489,0.461616,0.530489,0.952556,0.981450,0.292759,0.173284,0.978886,0.983832,0.981733,0.984065,0.973122,0.983346,0.100735,0.039662,0.011399,0.021031,0.921042,0.987206,0.005530,0.020218,0.107575,0.041739,0.402891,0.385263,0.000151,0.010708,0.000000,0.010698,0.000013,0.010699,0.002411,0.010854,0.005924,0.020272,0.339721,0.252078,0.197284,0.083500,0.261806,0.066545,0.000859,0.010753,0.000149,0.010708,0.995537,0.985367,0.008959,0.013658,0.020515,0.015086,0.941875,0.980353,0.053600,0.020148,
'05:36:40:000,65.800000,58.900000,53.500000,58.500000,60.200000,54.100000,45.600000,39.300000,62.600000,57.800000,40.300000,62.200000,63.200000,59.800000,66.400000,60.000000,57.700000,43.000000,57.700000,54.300000,50.000000,42.600000,-80.200000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.676571,0.890206,0.400941,0.385585,0.020033,0.015024,0.098433,0.030104,0.975611,0.983558,0.250683,0.120484,0.987189,0.984499,0.864518,0.980444,0.864518,0.980444,0.922638,0.987353,0.010753,0.020940,0.010753,0.020940,0.013339,0.021309,0.013339,0.021309,0.977491,0.983716,0.085011,0.026668,0.964207,0.982557,0.980602,0.983973,0.775991,0.945687,0.126225,0.048045,0.015191,0.021577,0.637107,0.867831,0.010294,0.020875,0.081945,0.034532,0.087607,0.035994,0.000205,0.010711,0.000000,0.010698,0.000001,0.010698,0.010186,0.011375,0.005767,0.020251,0.096514,0.038439,0.922638,0.987353,0.003859,0.010948,0.000459,0.010727,0.000171,0.010709,0.939653,0.977193,0.008240,0.013575,0.022051,0.015288,0.776444,0.945854,0.018157,0.014782,
'05:36:40:500,66.000000,59.600000,53.900000,58.400000,61.100000,53.800000,45.400000,39.500000,61.500000,58.100000,39.800000,62.400000,64.200000,59.600000,65.700000,59.700000,57.600000,43.600000,57.800000,54.200000,50.000000,42.700000,-79.900000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.697825,0.905898,0.299875,0.183873,0.020067,0.015028,0.071812,0.023690,0.978995,0.983841,0.139093,0.043620,0.981722,0.984064,0.840322,0.976343,0.840322,0.976343,0.582464,0.792763,0.010498,0.020904,0.010498,0.020904,0.016138,0.021716,0.016138,0.021716,0.987296,0.984507,0.013148,0.014158,0.978100,0.983767,0.974506,0.983465,0.102458,0.031222,0.014063,0.021413,0.016904,0.021829,0.768977,0.957442,0.010880,0.020958,0.011361,0.021026,0.147490,0.056549,0.000108,0.010705,0.000000,0.010698,0.000054,0.010701,0.007647,0.011201,0.007645,0.020507,0.006951,0.020412,0.582464,0.792763,0.021667,0.012201,0.000152,0.010708,0.000239,0.010713,0.330112,0.113885,0.009105,0.013675,0.055717,0.020529,0.735582,0.928143,0.010876,0.013885,
'05:36:41:000,66.500000,59.600000,54.400000,58.700000,61.100000,53.900000,45.300000,39.600000,62.500000,58.900000,40.300000,62.200000,64.300000,59.700000,65.900000,60.000000,58.000000,43.500000,58.400000,54.100000,50.300000,42.800000,-79.800000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.826931,0.961203,0.222208,0.093363,0.020079,0.015030,0.039982,0.017872,0.977797,0.983742,0.024189,0.015574,0.914160,0.977089,0.891800,0.984125,0.891800,0.984125,0.619876,0.847217,0.010467,0.020900,0.010467,0.020900,0.014136,0.021424,0.014136,0.021424,0.987436,0.984518,0.007667,0.013508,0.954844,0.981674,0.970207,0.983094,0.033825,0.016935,0.011218,0.021006,0.038584,0.025339,0.492309,0.606483,0.010597,0.020918,0.011613,0.021062,0.054408,0.028321,0.000158,0.010708,0.000000,0.010698,0.000004,0.010698,0.083421,0.018123,0.022532,0.022682,0.003779,0.019983,0.619876,0.847217,0.001585,0.010800,0.000162,0.010708,0.000236,0.010713,0.036231,0.013357,0.008626,0.013619,0.256667,0.127017,0.368892,0.312272,0.010302,0.013816,
'05:36:41:500,66.600000,60.200000,54.900000,58.700000,62.000000,53.500000,45.000000,40.000000,61.500000,59.100000,40.000000,62.300000,65.100000,59.800000,65.100000,59.500000,58.200000,43.900000,58.500000,54.000000,50.300000,43.000000,-79.700000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.827492,0.961342,0.070250,0.023362,0.020781,0.015121,0.039832,0.017848,0.949392,0.981133,0.022434,0.015339,0.652343,0.868959,0.890981,0.984027,0.890981,0.984027,0.566329,0.764958,0.010467,0.020900,0.010467,0.020900,0.015946,0.021688,0.015946,0.021688,0.970992,0.983162,0.007871,0.013532,0.973383,0.983369,0.935635,0.979673,0.018276,0.014797,0.010329,0.020880,0.071673,0.032048,0.535753,0.705185,0.010627,0.020922,0.010873,0.020957,0.080110,0.034073,0.000032,0.010700,0.000000,0.010698,0.000164,0.010708,0.013837,0.011630,0.112625,0.043350,0.002567,0.019822,0.566329,0.764958,0.000258,0.010714,0.000010,0.010699,0.000186,0.010710,0.002148,0.010836,0.009195,0.013686,0.616681,0.830036,0.206421,0.080892,0.010318,0.013818,
'05:36:42:000,67.000000,60.100000,55.400000,58.900000,62.200000,53.600000,45.100000,40.000000,62.600000,60.100000,40.300000,62.100000,65.300000,60.000000,65.100000,59.800000,58.700000,43.900000,58.900000,54.000000,50.600000,43.100000,-79.600000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.971311,0.983190,0.032059,0.016676,0.020271,0.015054,0.021350,0.015196,0.492944,0.609101,0.018722,0.014854,0.359136,0.291440,0.998407,0.992472,0.998407,0.992472,0.565867,0.764123,0.010466,0.020900,0.010466,0.020900,0.014014,0.021406,0.014014,0.021406,0.979531,0.983885,0.008359,0.013588,0.936718,0.979793,0.895926,0.974560,0.017107,0.014649,0.010415,0.020892,0.164081,0.064320,0.123266,0.046978,0.010614,0.020920,0.011105,0.020990,0.023717,0.022867,0.000077,0.010703,0.000000,0.010698,0.000011,0.010699,0.184125,0.036824,0.208069,0.090945,0.001364,0.019664,0.565867,0.764123,0.000033,0.010700,0.000000,0.010698,0.000232,0.010713,0.000471,0.010728,0.009326,0.013701,0.689906,0.900347,0.212204,0.085265,0.009690,0.013744,
'05:36:42:500,67.200000,60.600000,56.000000,58.900000,63.000000,53.000000,44.600000,40.500000,61.800000,60.200000,40.300000,62.100000,65.700000,60.300000,64.100000,59.100000,58.900000,44.300000,58.700000,53.800000,50.600000,43.200000,-79.600000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959737,0.982143,0.011554,0.013966,0.032360,0.016720,0.018184,0.014786,0.316018,0.209761,0.018269,0.014796,0.199644,0.076039,0.982604,0.991652,0.982604,0.991652,0.559182,0.751803,0.010466,0.020900,0.010466,0.020900,0.016441,0.021761,0.016441,0.021761,0.668986,0.883963,0.009726,0.013748,0.941189,0.980279,0.715716,0.917255,0.015216,0.014412,0.010461,0.020899,0.457928,0.521206,0.459130,0.524234,0.010788,0.020945,0.011114,0.020991,0.014391,0.021461,0.000002,0.010698,0.000000,0.010698,0.000062,0.010702,0.001552,0.010798,0.021904,0.022585,0.001205,0.019643,0.559182,0.751803,0.000033,0.010700,0.000000,0.010698,0.000007,0.010698,0.000076,0.010703,0.011153,0.013918,0.705663,0.911068,0.073498,0.024050,0.008735,0.013632,
'05:36:43:000,67.600000,60.500000,56.400000,58.900000,63.300000,53.200000,44.800000,40.400000,62.800000,61.300000,40.500000,61.900000,66.100000,60.500000,64.100000,59.300000,59.300000,44.300000,58.900000,53.800000,50.700000,43.200000,-79.600000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985644,0.984377,0.007228,0.013457,0.021958,0.015276,0.011503,0.013960,0.060684,0.021454,0.017077,0.014645,0.055927,0.020567,0.998700,0.992486,0.998700,0.992486,0.490104,0.601143,0.010466,0.020900,0.010466,0.020900,0.019121,0.022161,0.019121,0.022161,0.813598,0.957714,0.009503,0.013722,0.932948,0.979371,0.341787,0.256448,0.014230,0.014290,0.010469,0.020900,0.587178,0.800389,0.060069,0.029485,0.010684,0.020930,0.011751,0.021081,0.010951,0.020968,0.000008,0.010698,0.000000,0.010698,0.000028,0.010700,0.000934,0.010758,0.009983,0.020832,0.009425,0.020754,0.490104,0.601143,0.000037,0.010700,0.000000,0.010698,0.000002,0.010698,0.000008,0.010698,0.010608,0.013853,0.721429,0.920562,0.058966,0.021129,0.008426,0.013596,
'05:36:43:500,67.800000,60.700000,57.100000,59.100000,63.900000,52.400000,44.100000,40.900000,62.100000,61.300000,40.700000,61.900000,66.400000,60.800000,63.000000,58.600000,59.700000,44.700000,58.600000,53.600000,50.600000,43.300000,-79.600000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.983578,0.984213,0.006926,0.013423,0.159241,0.052485,0.007828,0.013527,0.028376,0.016150,0.018569,0.014835,0.016922,0.014626,0.998390,0.992471,0.998390,0.992471,0.529040,0.690891,0.010466,0.020900,0.010466,0.020900,0.023994,0.022910,0.023994,0.022910,0.465703,0.544448,0.010949,0.013893,0.715063,0.916868,0.191878,0.070824,0.013676,0.014223,0.010467,0.020900,0.877257,0.982274,0.050180,0.027486,0.011083,0.020987,0.011486,0.021044,0.002689,0.019838,0.000005,0.010698,0.000000,0.010698,0.000004,0.010698,0.000005,0.010698,0.010212,0.020864,0.010527,0.020908,0.529040,0.690891,0.000005,0.010698,0.000000,0.010698,0.000001,0.010698,0.000002,0.010698,0.011371,0.013944,0.936443,0.979763,0.023307,0.015455,0.008008,0.013548,
'05:36:44:000,68.200000,60.500000,57.500000,59.000000,64.300000,52.600000,44.500000,40.700000,62.900000,62.500000,40.700000,61.800000,66.700000,60.900000,63.000000,58.800000,60.000000,44.800000,58.600000,53.600000,50.700000,43.200000,-79.500000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.987647,0.984535,0.006071,0.013325,0.030602,0.016466,0.005906,0.013306,0.015989,0.014509,0.021659,0.015236,0.007566,0.013496,0.997773,0.992441,0.997773,0.992441,0.027255,0.023429,0.010466,0.020900,0.010466,0.020900,0.025422,0.023136,0.025422,0.023136,0.457975,0.525555,0.011203,0.013924,0.720474,0.920019,0.058535,0.021048,0.012759,0.014111,0.010468,0.020900,0.822302,0.972654,0.020945,0.022438,0.010746,0.020939,0.011392,0.021030,0.001871,0.019730,0.000006,0.010698,0.000000,0.010698,0.000012,0.010699,0.000008,0.010698,0.010394,0.020889,0.010640,0.020924,0.027255,0.023429,0.000002,0.010698,0.000000,0.010698,0.000001,0.010698,0.000002,0.010698,0.012987,0.014139,0.977113,0.983685,0.016836,0.014615,0.008693,0.013627,
'05:36:44:500,68.600000,60.400000,58.300000,59.200000,64.700000,51.800000,43.800000,41.300000,62.200000,62.500000,41.200000,61.700000,66.700000,61.000000,62.100000,58.100000,60.300000,45.000000,58.100000,53.500000,50.600000,43.300000,-79.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985779,0.984388,0.006341,0.013356,0.360240,0.293757,0.004897,0.013192,0.015673,0.014469,0.024528,0.015619,0.005889,0.013304,0.997687,0.992437,0.997687,0.992437,0.048813,0.027222,0.010466,0.020900,0.010466,0.020900,0.016366,0.021750,0.016366,0.021750,0.416028,0.422024,0.012672,0.014100,0.375990,0.327908,0.043749,0.018472,0.013373,0.014186,0.010467,0.020900,0.906499,0.985771,0.016796,0.021813,0.010852,0.020954,0.011329,0.021021,0.000939,0.019608,0.000006,0.010698,0.000000,0.010698,0.000004,0.010698,0.000000,0.010698,0.010442,0.020896,0.010780,0.020944,0.048813,0.027222,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000002,0.010698,0.018796,0.014864,0.987853,0.984551,0.010648,0.013858,0.009110,0.013676,
'05:36:45:000,68.700000,60.200000,58.600000,58.900000,65.200000,52.100000,44.300000,41.100000,62.800000,63.500000,41.000000,61.800000,67.200000,60.900000,62.200000,58.400000,60.300000,45.200000,58.000000,53.500000,50.600000,43.200000,-79.100000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.986074,0.984411,0.005947,0.013311,0.148552,0.047575,0.004618,0.013161,0.014468,0.014320,0.026187,0.015846,0.004625,0.013161,0.997590,0.992432,0.997590,0.992432,0.010480,0.020901,0.010466,0.020900,0.010466,0.020900,0.014000,0.021404,0.014000,0.021404,0.234551,0.104345,0.012186,0.014042,0.407891,0.402259,0.025723,0.015782,0.014565,0.014332,0.010467,0.020900,0.895436,0.984552,0.007014,0.020420,0.011171,0.020999,0.010997,0.020974,0.000288,0.019524,0.000007,0.010698,0.000001,0.010698,0.000002,0.010698,0.000000,0.010698,0.010452,0.020898,0.011261,0.021012,0.010480,0.020901,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000002,0.010698,0.040857,0.018009,0.988552,0.984605,0.007679,0.013510,0.012338,0.014060,
'05:36:45:500,69.100000,59.900000,59.400000,59.100000,65.300000,51.300000,43.600000,41.700000,62.300000,63.500000,41.600000,61.500000,66.800000,60.900000,61.400000,57.800000,60.500000,45.400000,57.600000,53.300000,50.400000,43.400000,-79.200000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984634,0.984298,0.006088,0.013327,0.595769,0.802378,0.004092,0.013102,0.013278,0.014174,0.023616,0.015496,0.004478,0.013145,0.995589,0.992333,0.995589,0.992333,0.010496,0.020904,0.010466,0.020900,0.010466,0.020900,0.011427,0.021035,0.011427,0.021035,0.255231,0.125421,0.014463,0.014319,0.240022,0.109584,0.015989,0.014509,0.014599,0.014336,0.010466,0.020900,0.915192,0.986651,0.006613,0.020366,0.011413,0.021033,0.011217,0.021005,0.000272,0.019522,0.000006,0.010698,0.000001,0.010698,0.000007,0.010698,0.000000,0.010698,0.010462,0.020899,0.012335,0.021165,0.010496,0.020904,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000002,0.010698,0.075670,0.024522,0.988985,0.984638,0.007209,0.013455,0.014064,0.014270,
'05:36:46:000,69.200000,59.600000,59.700000,58.700000,65.700000,51.500000,44.100000,41.500000,62.700000,64.300000,41.300000,61.700000,67.200000,60.700000,61.500000,58.100000,60.200000,45.800000,57.500000,53.200000,50.300000,43.300000,-79.200000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.969491,0.983031,0.005721,0.013285,0.522297,0.673603,0.004641,0.013163,0.012047,0.014025,0.017040,0.014640,0.004255,0.013120,0.943466,0.989096,0.943466,0.989096,0.010468,0.020900,0.010466,0.020900,0.010466,0.020900,0.010742,0.020938,0.010742,0.020938,0.013506,0.014202,0.014946,0.014379,0.210508,0.083959,0.021479,0.015212,0.016592,0.014584,0.010466,0.020900,0.912525,0.986388,0.001411,0.019670,0.011930,0.021107,0.012479,0.021185,0.000137,0.019504,0.000005,0.010698,0.000001,0.010698,0.000001,0.010698,0.000000,0.010698,0.010464,0.020899,0.012161,0.021140,0.010468,0.020900,0.000001,0.010698,0.000000,0.010698,0.000001,0.010698,0.000002,0.010698,0.201100,0.077058,0.988995,0.984639,0.005641,0.013276,0.016503,0.014573,
'05:36:46:500,69.500000,59.000000,60.400000,58.800000,65.600000,50.700000,43.400000,42.000000,62.400000,64.200000,42.000000,61.200000,66.500000,60.600000,60.800000,57.700000,60.300000,46.000000,57.100000,53.000000,50.200000,43.500000,-78.900000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.962995,0.982446,0.005816,0.013296,0.678304,0.891583,0.004829,0.013184,0.011434,0.013951,0.014902,0.014373,0.004629,0.013162,0.890606,0.983982,0.890606,0.983982,0.010468,0.020900,0.010466,0.020900,0.010466,0.020900,0.010556,0.020912,0.010556,0.020912,0.013211,0.014166,0.016778,0.014607,0.117732,0.035877,0.015288,0.014421,0.018135,0.014779,0.010466,0.020900,0.916491,0.986776,0.000855,0.019598,0.013822,0.021378,0.012795,0.021230,0.000145,0.019505,0.000006,0.010698,0.000002,0.010698,0.000003,0.010698,0.000000,0.010698,0.010466,0.020900,0.015279,0.021590,0.010468,0.020900,0.000001,0.010698,0.000000,0.010698,0.000001,0.010698,0.000002,0.010698,0.335876,0.245165,0.989031,0.984642,0.005882,0.013304,0.017965,0.014758,
