time,#1,#2,#4,#5,#6,#7,#8,#9,#10,#12,#14,#15,#16,Level,Vc,(#3:#4)P,(#3:#4)C,(#7:#8)P,(#7:#8)C,(#12:#13)P,(#12:#13)C,(#17:#18)P,(#17:#18)C,(#21:#22)P,(#21:#22)C,(#24:#25)P,(#24:#25)C,(#26:#27)P,(#26:#27)C,(#3:#6)P,(#3:#6)C,(#3:#2)P,(#3:#2)C,(#10:#8)P,(#10:#8)C,(#17:#16)P,(#17:#16)C,(#17:#20)P,(#17:#20)C,(#24:#22)P,(#24:#22)C,(#24:#27)P,(#24:#27)C,(#10:#11)P,(#10:#11)C,(#1:#2)P,(#1:#2)C,(#5:#6)P,(#5:#6)C,(#15:#16)P,(#15:#16)C,(#19:#20)P,(#19:#20)C,(#7:#11)P,(#7:#11)C,(#12:#11)P,(#12:#11)C,(#5:#4)P,(#5:#4)C,(#1:#4)P,(#1:#4)C,(#19:#18)P,(#19:#18)C,(#15:#18)P,(#15:#18)C,(#7:#6)P,(#7:#6)C,(#12:#16)P,(#12:#16)C,(#5:#8)P,(#5:#8)C,(#15:#13)P,(#15:#13)C,(#26:#25)P,(#26:#25)C,(#21:#25)P,(#21:#25)C,(#10:#13)P,(#10:#13)C,(#21:#20)P,(#21:#20)C,(#19:#22)P,(#19:#22)C,(#1:#27)P,(#1:#27)C,(#26:#2)P,(#26:#2)C,(#27:#28)P,(#27:#28)C,(#22:#23)P,(#22:#23)C,(#8:#9)P,(#8:#9)C,(#13:#14)P,(#13:#14)C,
'09:07:09:496,0.000000,0.000000,71.600000,80.700000,66.800000,0.000000,0.000000,54.300000,0.000000,0.000000,0.000000,0.000000,0.000000,93.800000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002771,0.010753,0.000000,0.000000,0.000000,0.000000,0.148823,0.041824,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.001791,0.019720,0.000000,0.000000,0.002240,0.010703,0.001511,0.010634,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010467,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000066,0.010702,0.002971,0.010772,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,71.200000,79.900000,66.500000,0.000000,0.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002710,0.010748,0.000000,0.000000,0.000000,0.000000,0.153696,0.043831,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.000283,0.019523,0.000000,0.000000,0.002240,0.010703,0.002590,0.010736,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000070,0.010702,0.002504,0.010728,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,71.200000,79.700000,65.600000,0.000000,0.000000,53.900000,0.000000,0.000000,0.000000,0.000000,0.000000,93.900000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002544,0.010732,0.000000,0.000000,0.000000,0.000000,0.149939,0.042275,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010467,0.020900,0.010467,0.020900,0.000000,0.000000,0.000026,0.019490,0.000000,0.000000,0.002240,0.010703,0.003077,0.010783,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000026,0.010700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000072,0.010703,0.002403,0.010718,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,70.900000,79.100000,65.400000,0.000000,0.000000,53.600000,0.000000,0.000000,0.000000,0.000000,0.000000,93.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002350,0.010713,0.000000,0.000000,0.000000,0.000000,0.093249,0.024623,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010469,0.020900,0.010469,0.020900,0.000000,0.000000,0.000031,0.019490,0.000000,0.000000,0.002240,0.010703,0.004677,0.010936,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000035,0.010700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000052,0.010701,0.002155,0.010695,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,70.900000,79.000000,64.600000,0.000000,0.000000,53.500000,0.000000,0.000000,0.000000,0.000000,0.000000,93.900000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002413,0.010719,0.000000,0.000000,0.000000,0.000000,0.024516,0.013057,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010473,0.020901,0.010473,0.020901,0.000000,0.000000,0.000033,0.019491,0.000000,0.000000,0.002240,0.010703,0.004423,0.010912,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000004,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000015,0.010699,0.002264,0.010705,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,70.700000,78.400000,64.400000,0.000000,0.000000,53.300000,0.000000,0.000000,0.000000,0.000000,0.000000,93.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002062,0.010686,0.000000,0.000000,0.000000,0.000000,0.007968,0.011260,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010447,0.020897,0.010447,0.020897,0.000000,0.000000,0.000037,0.019491,0.000000,0.000000,0.002240,0.010703,0.004798,0.010948,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.002089,0.010689,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,70.800000,78.400000,63.600000,0.000000,0.000000,53.300000,0.000000,0.000000,0.000000,0.000000,0.000000,93.900000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.001737,0.010656,0.000000,0.000000,0.000000,0.000000,0.003103,0.010785,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010186,0.020860,0.010186,0.020860,0.000000,0.000000,0.000033,0.019491,0.000000,0.000000,0.002240,0.010703,0.004494,0.010919,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000004,0.010698,0.002127,0.010692,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,70.600000,77.900000,63.400000,0.000000,0.000000,53.100000,0.000000,0.000000,0.000000,0.000000,0.000000,93.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.001480,0.010631,0.000000,0.000000,0.000000,0.000000,0.002440,0.010722,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.006858,0.020399,0.006858,0.020399,0.000000,0.000000,0.000033,0.019491,0.000000,0.000000,0.002240,0.010703,0.004595,0.010928,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000002,0.010698,0.002230,0.010702,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,70.800000,77.900000,62.700000,0.000000,0.000000,53.200000,0.000000,0.000000,0.000000,0.000000,0.000000,93.900000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.001261,0.010611,0.000000,0.000000,0.000000,0.000000,0.002406,0.010719,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000874,0.019600,0.000874,0.019600,0.000000,0.000000,0.000026,0.019490,0.000000,0.000000,0.002240,0.010703,0.004195,0.010890,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000003,0.010698,0.002271,0.010706,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,70.600000,77.500000,62.600000,0.000000,0.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.001312,0.010616,0.000000,0.000000,0.000000,0.000000,0.002684,0.010745,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000062,0.019494,0.000062,0.019494,0.000000,0.000000,0.000028,0.019490,0.000000,0.000000,0.002240,0.010703,0.004027,0.010874,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000004,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000003,0.010698,0.002496,0.010727,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,70.800000,77.500000,62.000000,0.000000,0.000000,53.200000,0.000000,0.000000,0.000000,0.000000,0.000000,93.900000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.001540,0.010637,0.000000,0.000000,0.000000,0.000000,0.002723,0.010749,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000055,0.019494,0.000055,0.019494,0.000000,0.000000,0.000023,0.019489,0.000000,0.000000,0.002240,0.010703,0.003463,0.010819,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000003,0.010698,0.002532,0.010731,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,70.800000,77.300000,61.900000,0.000000,0.000000,53.100000,0.000000,0.000000,0.000000,0.000000,0.000000,93.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.001665,0.010649,0.000000,0.000000,0.000000,0.000000,0.003017,0.010777,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000028,0.019490,0.000028,0.019490,0.000000,0.000000,0.000027,0.019490,0.000000,0.000000,0.002240,0.010703,0.003356,0.010809,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000005,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000003,0.010698,0.002757,0.010752,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,71.200000,77.400000,61.300000,0.000000,0.000000,53.300000,0.000000,0.000000,0.000000,0.000000,0.000000,93.800000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002083,0.010688,0.000000,0.000000,0.000000,0.000000,0.003073,0.010782,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000028,0.019490,0.000028,0.019490,0.000000,0.000000,0.000022,0.019489,0.000000,0.000000,0.002240,0.010703,0.003306,0.010804,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000004,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.002762,0.010752,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,71.200000,77.300000,61.300000,0.000000,0.000000,53.300000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.001961,0.010677,0.000000,0.000000,0.000000,0.000000,0.003191,0.010793,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000027,0.019490,0.000027,0.019490,0.000000,0.000000,0.000028,0.019490,0.000000,0.000000,0.002240,0.010703,0.003255,0.010800,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000005,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.002774,0.010754,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,71.600000,77.400000,61.000000,0.000000,0.000000,53.500000,0.000000,0.000000,0.000000,0.000000,0.000000,93.800000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003202,0.010795,0.000000,0.000000,0.000000,0.000000,0.003238,0.010798,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000026,0.019490,0.000026,0.019490,0.000000,0.000000,0.000035,0.019491,0.000000,0.000000,0.002240,0.010703,0.003182,0.010793,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000005,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.002768,0.010753,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,71.600000,77.400000,61.100000,0.000000,0.000000,53.500000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003485,0.010822,0.000000,0.000000,0.000000,0.000000,0.003279,0.010802,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000044,0.019492,0.000044,0.019492,0.000000,0.000000,0.000083,0.019497,0.000000,0.000000,0.002240,0.010703,0.003166,0.010791,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000005,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.002859,0.010762,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,71.900000,77.500000,60.800000,0.000000,0.000000,53.600000,0.000000,0.000000,0.000000,0.000000,0.000000,93.700000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.005831,0.011049,0.000000,0.000000,0.000000,0.000000,0.003296,0.010803,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000036,0.019491,0.000036,0.019491,0.000000,0.000000,0.000174,0.019509,0.000000,0.000000,0.002240,0.010703,0.003152,0.010790,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000002,0.010698,0.002844,0.010760,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,71.900000,77.600000,60.900000,0.000000,0.000000,53.600000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.005580,0.011024,0.000000,0.000000,0.000000,0.000000,0.003293,0.010803,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000091,0.019498,0.000091,0.019498,0.000000,0.000000,0.001697,0.019708,0.000000,0.000000,0.002240,0.010703,0.003211,0.010795,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000039,0.010700,0.000000,0.000000,0.000000,0.010698,0.000002,0.010698,0.002817,0.010758,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.300000,77.700000,60.700000,0.000000,0.000000,53.800000,0.000000,0.000000,0.000000,0.000000,0.000000,93.700000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.008315,0.011295,0.000000,0.000000,0.000000,0.000000,0.003287,0.010803,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000039,0.019491,0.000039,0.019491,0.000000,0.000000,0.003124,0.019896,0.000000,0.000000,0.002240,0.010703,0.003259,0.010800,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000227,0.010713,0.000000,0.000000,0.000000,0.010698,0.000002,0.010698,0.003028,0.010778,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.200000,77.900000,60.800000,0.000000,0.000000,53.800000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.006522,0.011117,0.000000,0.000000,0.000000,0.000000,0.003291,0.010803,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000093,0.019499,0.000093,0.019499,0.000000,0.000000,0.007115,0.020434,0.000000,0.000000,0.002240,0.010703,0.003286,0.010803,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000090,0.010704,0.000000,0.000000,0.000000,0.010698,0.000002,0.010698,0.002711,0.010748,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.500000,78.000000,60.700000,0.000000,0.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.700000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.010196,0.011486,0.000000,0.000000,0.000000,0.000000,0.003278,0.010802,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000051,0.019493,0.000051,0.019493,0.000000,0.000000,0.007478,0.020484,0.000000,0.000000,0.002240,0.010703,0.003287,0.010803,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000098,0.010704,0.000000,0.000000,0.000000,0.010698,0.000002,0.010698,0.003184,0.010793,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.500000,78.200000,60.700000,0.000000,0.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.005270,0.010994,0.000000,0.000000,0.000000,0.000000,0.003205,0.010795,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000063,0.019495,0.000063,0.019495,0.000000,0.000000,0.008068,0.020565,0.000000,0.000000,0.002240,0.010703,0.003277,0.010802,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.010699,0.000000,0.000000,0.000000,0.010698,0.000003,0.010698,0.002994,0.010775,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.800000,78.300000,60.600000,0.000000,0.000000,54.200000,0.000000,0.000000,0.000000,0.000000,0.000000,93.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.005510,0.011017,0.000000,0.000000,0.000000,0.000000,0.003163,0.010791,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000035,0.019491,0.000035,0.019491,0.000000,0.000000,0.009529,0.020768,0.000000,0.000000,0.002240,0.010703,0.003239,0.010798,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,0.010699,0.000000,0.000000,0.000000,0.010698,0.000003,0.010698,0.003449,0.010818,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.700000,78.400000,60.600000,0.000000,0.000000,54.200000,0.000000,0.000000,0.000000,0.000000,0.000000,93.400000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002925,0.010768,0.000000,0.000000,0.000000,0.000000,0.003097,0.010784,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000039,0.019491,0.000039,0.019491,0.000000,0.000000,0.010453,0.020898,0.000000,0.000000,0.002240,0.010703,0.003250,0.010799,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000004,0.010698,0.003656,0.010838,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.000000,78.400000,60.500000,0.000000,0.000000,54.300000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002899,0.010766,0.000000,0.000000,0.000000,0.000000,0.002867,0.010762,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000029,0.019490,0.000029,0.019490,0.000000,0.000000,0.010576,0.020915,0.000000,0.000000,0.002240,0.010703,0.003210,0.010795,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.010698,0.000000,0.000000,0.000000,0.010698,0.000004,0.010698,0.004017,0.010873,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.000000,78.600000,60.300000,0.000000,0.000000,54.300000,0.000000,0.000000,0.000000,0.000000,0.000000,93.100000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002300,0.010709,0.000000,0.000000,0.000000,0.000000,0.002788,0.010755,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000048,0.019493,0.000048,0.019493,0.000000,0.000000,0.010729,0.020937,0.000000,0.000000,0.002240,0.010703,0.003172,0.010792,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.004138,0.010884,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.100000,78.400000,60.200000,0.000000,0.000000,54.400000,0.000000,0.000000,0.000000,0.000000,0.000000,93.100000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002202,0.010699,0.000000,0.000000,0.000000,0.000000,0.002733,0.010750,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000075,0.019496,0.000075,0.019496,0.000000,0.000000,0.010597,0.020918,0.000000,0.000000,0.002240,0.010703,0.003163,0.010791,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.004532,0.010922,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
